creator_id,med_followers,med_unq_viewers,med_duration,spon_rate,n_sessions,log_med_followers,log_med_unq_viewers,segment,split
305,115290.0,5596.0,137.0,0.5333333333333333,15,11.655214645968547,8.62998601889136,2,train
306,97941.5,4880.5,153.5,0.35,20,11.492135850762672,8.493207828665726,1,test
307,120052.0,5761.0,115.0,0.4444444444444444,9,11.695688590924837,8.659039915644474,2,test
308,91612.0,4732.0,131.0,0.6956521739130435,23,11.425328461989713,8.462314529906248,0,test
309,97692.5,4633.5,128.5,0.5,12,11.48959030562317,8.441283597315888,0,train
310,72307.5,3637.5,144.0,0.2777777777777778,18,11.18869696693503,8.199326787787141,1,train
311,108695.5,5252.5,138.5,0.5,18,11.59631487387886,8.56664980012883,1,train
312,48299.5,2479.0,141.5,0.36363636363636365,22,10.785197191553957,7.8160138391590275,3,train
313,72993.0,3565.0,126.0,0.4666666666666667,15,11.198132524971777,8.179199798423086,3,train
314,88775.0,4141.0,154.0,0.2727272727272727,22,11.3938716221804,8.328934041955529,1,train
315,93029.0,4517.0,124.0,0.5294117647058824,17,11.440677300762605,8.415824697027949,0,train
316,82442.0,4046.0,121.0,0.47058823529411764,17,11.319862424444183,8.305731144875866,3,train
317,121232.0,5999.0,133.0,0.4090909090909091,22,11.705469592784356,8.699514748210191,2,test
318,92069.0,5204.5,149.5,0.4375,16,11.430304436281892,8.557471037914807,1,train
319,89808.0,4478.0,120.0,0.5238095238095238,21,11.405440471985479,8.4071550862073,0,train
320,87975.0,5148.0,113.5,0.5454545454545454,22,11.38481932899077,8.546557800046141,0,train
321,74309.0,3658.0,119.0,0.625,24,11.216000811151515,8.204945165019208,3,train
322,70996.0,3671.0,135.0,0.5238095238095238,21,11.17039290160962,8.20849175174038,3,train
323,59114.0,3184.0,129.0,0.48,25,10.987239978297215,8.066207568006265,3,train
324,104206.5,5417.5,136.5,0.5,14,11.554139382678557,8.59757430336305,1,train
325,104659.0,5561.0,116.5,0.5,28,11.5584722799262,8.62371303479391,0,test
326,64587.0,3192.5,138.5,0.5555555555555556,18,11.075783914001512,8.068872773001644,3,train
327,110187.0,5752.0,148.0,0.3684210526315789,19,11.609943276849727,8.657476736863293,1,train
328,148175.0,7042.0,129.0,0.5172413793103449,29,11.906156035410051,8.85978949474541,2,train
329,133660.5,6059.5,128.5,0.5,14,11.803065763506952,8.709547583910567,2,train
330,83856.0,4404.5,127.0,0.5769230769230769,26,11.336868246175957,8.390609039306785,0,train
331,90613.0,4522.0,130.0,0.5294117647058824,17,11.414364005479566,8.416930769477844,0,train
332,101671.0,5079.0,123.5,0.5,28,11.529507224561906,8.533066540572527,0,train
333,114572.0,5538.0,136.0,0.3333333333333333,24,11.648967453410002,8.619569258033104,1,train
334,85018.0,4044.0,145.0,0.56,25,11.35063003990524,8.305236829492593,1,train
335,88197.0,4228.5,125.5,0.4166666666666667,24,11.387339566000822,8.349839061744069,1,train
336,105129.0,4927.0,142.0,0.4,15,11.562952958569877,8.502688505213357,1,train
337,131943.0,6107.0,96.0,0.6666666666666666,9,11.790132869127989,8.717354666338522,0,train
338,105419.5,4960.5,113.5,0.6428571428571429,14,11.56571239333098,8.509463393354297,0,train
339,92602.0,5047.0,121.0,0.4,25,11.436076817517693,8.52674740422105,2,train
340,136830.0,6893.5,124.0,0.6,20,11.826501866685964,8.838479271281797,2,train
341,155505.0,7668.0,126.0,0.5217391304347826,23,11.95443959506604,8.94494150776486,2,train
342,86842.0,4193.0,140.0,0.5238095238095238,21,11.37185716968755,8.341410211461865,1,train
343,111249.0,5465.0,134.0,0.5294117647058824,17,11.619535200028487,8.606302366488013,2,train
344,129740.0,6396.5,128.5,0.5909090909090909,22,11.773295434460481,8.763662568033944,2,train
345,172371.0,8251.0,123.0,0.5333333333333333,15,12.057410211028271,9.018210874191142,2,test
346,95373.0,4726.0,137.0,0.6153846153846154,13,11.465561283603876,8.461046030793236,0,train
347,62774.5,3096.5,148.5,0.5416666666666666,24,11.047320148948268,8.038350613503297,3,train
348,80723.0,4135.0,133.0,0.5714285714285714,21,11.298791207813606,8.327484416188264,0,train
349,59551.0,3127.0,140.0,0.6190476190476191,21,10.994605159441978,8.048149101665201,3,train
350,91660.0,4037.5,140.5,0.4444444444444444,18,11.425852267887958,8.303628614882351,1,train
351,102632.0,4986.0,138.0,0.3333333333333333,21,11.538914797431477,8.514589805546123,1,train
352,90095.5,4492.0,115.0,0.4166666666666667,24,11.408636597114944,8.41027590907016,0,test
353,63053.0,3200.0,123.0,0.4782608695652174,23,11.051746781093652,8.071218539969863,3,test
354,132407.0,6745.0,113.0,0.5806451612903226,31,11.793643343620376,8.816705015621595,2,test
355,79348.0,3890.5,137.0,0.3888888888888889,18,11.281611123480689,8.266549966399444,1,test
356,98952.0,4899.0,125.0,0.35294117647058826,17,11.502400268913718,8.496990484098719,1,train
357,112892.0,5815.0,127.0,0.5263157894736842,19,11.634195746444085,8.668368019213355,2,train
358,104267.5,5113.0,131.5,0.6153846153846154,26,11.554724581950806,8.539737155851132,0,train
359,79115.5,4167.0,131.0,0.5555555555555556,18,11.278676728715498,8.335191583433202,0,train
360,83198.0,4357.0,119.0,0.4782608695652174,23,11.328990607506299,8.379768515504566,0,train
361,121196.0,6146.0,132.5,0.5909090909090909,22,11.705172599835755,8.72371943690701,2,train
362,123409.0,5548.0,116.5,0.5416666666666666,24,11.72326742444723,8.621373010325902,0,test
363,112504.0,6268.0,126.0,0.42857142857142855,21,11.630752944083431,8.743372131273969,2,train
364,110552.5,5549.5,133.5,0.5454545454545454,22,11.613254845666836,8.621643292772703,2,train
365,135366.0,6633.0,120.0,0.6190476190476191,21,11.81574488745092,8.799963219506997,0,train
366,89960.0,4902.0,135.0,0.5714285714285714,21,11.407131522063048,8.497602541651233,0,train
367,112938.5,6043.5,131.0,0.5,22,11.634607556087579,8.706904046642046,2,test
368,117641.0,6109.0,126.0,0.4117647058823529,17,11.675401393543476,8.71768205216564,2,train
369,93214.5,4552.5,118.0,0.55,20,11.442669295858748,8.423651447007874,0,test
370,85240.0,4300.0,149.0,0.45454545454545453,11,11.353237817725157,8.366602832783736,1,train
371,82721.0,4088.5,142.5,0.375,24,11.323240867399685,8.316177992175028,1,train
372,65256.0,3247.0,127.5,0.5,24,11.086088599124372,8.085794701281568,3,train
373,126946.0,6146.0,134.0,0.7368421052631579,19,11.751524955502674,8.72371943690701,0,train
374,91090.0,4560.0,120.0,0.5555555555555556,18,11.41961428583207,8.4252971767117,0,train
375,85150.0,4639.0,151.0,0.46153846153846156,13,11.352181430003084,8.442469645220301,1,test
376,133883.0,6771.0,127.0,0.6190476190476191,21,11.80472903238118,8.820551743253025,2,train
377,97677.0,4932.0,128.5,0.5454545454545454,22,11.489431633554496,8.503702601233739,0,train
378,102991.5,5146.0,127.0,0.36363636363636365,22,11.542411449026613,8.546169299652755,1,train
379,93286.5,4907.0,121.5,0.7142857142857143,14,11.443441401439642,8.498621805830801,0,train
380,69792.0,3301.0,125.0,0.52,25,11.153288997188483,8.102283624480073,3,train
381,82534.0,4296.0,120.0,0.5238095238095238,21,11.320977724781642,8.365672383774996,0,train
382,73399.0,3828.0,137.0,0.4666666666666667,15,11.203679214602607,8.250358951477294,1,train
383,41667.0,2275.0,126.0,0.6666666666666666,18,10.637488727104339,7.730174795246222,3,test
384,104082.0,5597.0,140.0,0.6470588235294118,17,11.552943936752536,8.630164670075398,0,test
385,110909.0,5489.0,119.0,0.6470588235294118,17,11.616474340598787,8.610683534503575,0,train
386,95529.0,4635.0,119.0,0.42105263157894735,19,11.467195613264055,8.441607204459642,0,train
387,107119.0,5760.0,139.0,0.35714285714285715,14,11.581704980365053,8.658866349732383,1,train
388,81952.0,4326.0,121.0,0.391304347826087,23,11.313901191189546,8.372629740224884,3,train
389,135863.0,6832.0,131.0,0.42105263157894735,19,11.819409664384606,8.829519094780778,2,train
390,72356.0,3695.5,133.0,0.625,24,11.18936747927995,8.215141704997155,3,train
391,112913.0,5415.0,138.0,0.47619047619047616,21,11.634381745992908,8.59711281459211,1,train
392,96375.0,4564.0,140.5,0.4166666666666667,24,11.476012486946688,8.426173793029069,1,train
393,95474.0,4980.0,124.0,0.41935483870967744,31,11.466619712093717,8.513385953073284,2,train
394,94031.0,4778.0,133.0,0.2727272727272727,11,11.45139042885243,8.471986598578159,1,test
395,88213.0,4685.0,146.0,0.4117647058823529,17,11.387520959557314,8.452334619067742,1,test
396,103472.0,5037.0,117.0,0.6296296296296297,27,11.54706598808996,8.524764456912555,0,train
397,133201.0,6876.0,131.0,0.4117647058823529,17,11.799622051990717,8.835937789319836,2,train
398,99638.0,4518.0,128.0,0.47368421052631576,19,11.509308933195687,8.41604600941128,1,train
399,86703.0,3872.0,125.0,0.45454545454545453,11,11.370255297805896,8.261784679514752,3,train
400,66419.0,3441.0,121.0,0.5714285714285714,7,11.103753494930737,8.143807976771484,3,train
401,77748.0,4054.0,130.0,0.6666666666666666,27,11.261240968222433,8.307705966549513,0,train
402,97488.5,5184.5,144.5,0.55,20,11.487499958879013,8.553621548029788,1,train
403,89485.0,4407.0,131.5,0.3333333333333333,18,11.40183746744634,8.391176350832751,1,train
404,79327.0,4303.0,128.0,0.4482758620689655,29,11.281346434834918,8.36730010184162,1,train
405,107061.0,5419.0,131.0,0.47368421052631576,19,11.581163384886278,8.597851094433691,2,train
406,66999.0,3518.0,153.0,0.375,16,11.112447898373103,8.165932137321585,1,train
407,113525.0,5668.0,143.0,0.26666666666666666,15,11.639787164559817,8.642768014324304,1,train
408,96166.0,4394.0,131.0,0.5238095238095238,21,11.473841542460681,8.388222810119277,0,train
409,122765.0,6684.0,113.0,0.42857142857142855,14,11.718035383394614,8.807621489536043,2,train
410,117313.0,5794.0,134.0,0.375,16,11.672609379608334,8.664750755773852,1,train
411,39708.0,1873.0,129.0,0.44,25,10.589333141234551,7.535830462798367,3,train
412,56078.5,2793.5,137.5,0.5,20,10.934525605834203,7.9354084787097525,3,test
413,94936.0,5101.5,149.0,0.4166666666666667,12,11.460968792701482,8.537485894684,1,train
414,94298.0,4432.0,132.0,0.47619047619047616,21,11.45422586411145,8.396831834745054,1,train
415,93600.0,4884.0,122.0,0.5263157894736842,19,11.446796346169297,8.493924564476883,0,test
416,89179.0,4416.0,130.0,0.52,25,11.398412078181467,8.393216011596527,0,train
417,73318.0,3782.0,112.0,0.631578947368421,19,11.202575063017205,8.23827262463303,0,test
418,140949.0,7170.5,123.0,0.5909090909090909,22,11.856160496542259,8.877870116734268,2,train
419,115381.0,4659.0,130.0,0.36363636363636365,11,11.656003641687342,8.446770727119691,1,train
420,120792.0,5910.5,124.0,0.5,24,11.701833615783992,8.684654885303168,2,train
421,90392.0,4111.0,117.0,0.6875,16,11.411922109753812,8.321664807135,0,train
422,128619.0,6597.0,124.0,0.7333333333333333,15,11.764617599688854,8.794521851788527,0,train
423,138553.0,7543.0,134.0,0.5833333333333334,24,11.839015420318264,8.928507824313293,2,train
424,111723.0,5743.0,132.0,0.375,16,11.623786823213376,8.65591111072806,2,train
425,91676.0,4282.5,119.0,0.75,16,11.426026808900085,8.362525711404098,0,train
426,117521.0,5744.0,122.0,0.6842105263157895,19,11.674380829082798,8.656085190282855,0,train
427,119914.0,6046.0,123.5,0.5,20,11.694538437444265,8.707317560273212,2,train
428,85531.0,4035.0,122.0,0.6923076923076923,13,11.356645853909527,8.3030093814735,0,test
429,81363.0,3716.0,124.0,0.72,25,11.306688193722378,8.220672170297252,0,train
430,101037.5,5158.0,125.0,0.625,16,11.523256911308476,8.54849804124465,0,test
431,78195.0,4060.0,113.0,0.47058823529411764,17,11.26697377433001,8.309184527686298,3,train
432,83423.0,4054.0,132.0,0.5238095238095238,21,11.33169131673323,8.307705966549513,1,train
433,152622.0,8495.5,126.5,0.4583333333333333,24,11.935726107314043,9.04740959297416,2,test
434,73544.0,3855.0,119.0,0.6666666666666666,27,11.205652742753443,8.257385655730436,0,test
435,87120.0,4638.0,133.0,0.4,15,11.375053235961534,8.442254104751743,1,train
436,104873.0,5196.5,123.0,0.4583333333333333,24,11.56051490856314,8.555933019732167,2,train
437,78878.0,3710.5,128.0,0.21428571428571427,14,11.27567031171137,8.219191386557602,1,train
438,89201.0,4291.0,136.5,0.36363636363636365,22,11.398658739841405,8.36450810375059,1,train
439,101907.0,4710.0,126.0,0.5789473684210527,19,11.531825724470709,8.45765547870004,0,train
440,100889.0,4935.0,125.0,0.5833333333333334,24,11.521786093402424,8.504310565585223,0,train
441,68363.5,3120.0,120.5,0.6363636363636364,22,11.132608963032535,8.045908742270779,3,train
442,103305.0,4888.5,132.5,0.38461538461538464,26,11.545450736673626,8.49484532775233,1,train
443,101032.0,5026.0,133.0,0.6,15,11.523202475131168,8.522578663692576,0,train
444,104677.0,5163.0,115.0,0.5238095238095238,21,11.558644250615174,8.549466751966532,0,train
445,81876.0,4132.0,133.0,0.48,25,11.312973400120123,8.326758814511733,1,train
446,112901.0,5735.0,129.0,0.6086956521739131,23,11.6342754647727,8.654517382279456,0,train
447,122715.0,5697.5,120.5,0.55,20,11.71762802154575,8.64795826129579,0,train
448,93810.0,4748.0,123.0,0.631578947368421,19,11.449037398907548,8.465689348549121,0,train
449,102274.0,4954.0,136.5,0.45,20,11.535420542797599,8.508152446764088,1,train
450,129566.0,7160.0,123.5,0.5,18,11.771953400847053,8.87640491500694,2,train
451,152129.0,7408.0,132.0,0.3076923076923077,13,11.932490697457174,8.910450756416656,2,test
452,124416.5,6282.5,122.5,0.42857142857142855,14,11.73139812463454,8.745682429055199,2,train
453,82798.0,4454.0,127.0,0.6842105263157895,19,11.324171263005734,8.40178233990491,0,train
454,62287.0,3264.5,127.5,0.45454545454545453,22,11.039524069850238,8.091168169342712,3,train
455,116370.0,5776.5,141.5,0.7222222222222222,18,11.664538642345256,8.661726342148535,0,train
456,145214.0,7322.5,125.0,0.45454545454545453,22,11.88597068182228,8.898843634758363,2,train
457,89883.5,4528.5,123.5,0.5,22,11.406280791801642,8.418366837109343,0,train
458,124246.0,6357.0,127.0,0.34782608695652173,23,11.730026798798168,8.757469141470748,2,train
459,60680.5,3118.5,117.0,0.625,16,11.013394152998732,8.045428011550841,3,train
460,92798.0,4577.0,127.0,0.6470588235294118,17,11.438191142854164,8.429017500512511,0,train
461,102346.0,5331.0,118.0,0.5652173913043478,23,11.536124279472752,8.5814816812986,0,train
462,85814.0,4241.0,130.0,0.6470588235294118,17,11.35994909537074,8.352790135124629,0,train
463,61543.5,2912.0,124.0,0.5,24,11.027515769374585,7.976938756959434,3,test
464,107753.0,5531.0,137.0,0.7058823529411765,17,11.587606130246792,8.61830469278465,0,train
465,164641.0,8632.5,128.5,0.45454545454545453,22,12.011528698710324,9.063405263852484,2,test
466,66269.0,3687.0,147.0,0.3076923076923077,13,11.101492585082273,8.212839584676484,1,train
467,82234.0,4155.0,141.0,0.47368421052631576,19,11.31733628117537,8.332308352219117,1,train
468,91158.0,4683.0,135.0,0.3333333333333333,21,11.42036051357589,8.451907724717607,1,train
469,86686.0,4396.5,134.0,0.4444444444444444,36,11.370059209196285,8.388791476611713,1,train
470,131730.0,6527.0,123.0,0.47368421052631576,19,11.788517243480264,8.783855896643942,2,train
471,103031.0,5060.0,130.0,0.4117647058823529,17,11.542794898572506,8.529319371214077,1,train
472,116332.0,5737.0,143.0,0.35294117647058826,17,11.664212047182836,8.65486599654131,1,train
473,104175.0,5333.0,118.0,0.6521739130434783,23,11.553837055476643,8.58185670474196,0,train
474,92078.0,4757.0,145.0,0.52,25,11.43040218321516,8.467582690862903,1,train
475,104526.5,5263.5,144.0,0.5,26,11.557205473661774,8.568741453296814,1,train
476,136784.0,7071.0,121.0,0.5217391304347826,23,11.826165629035875,8.863898604317479,2,train
477,122430.0,6346.0,119.0,0.46153846153846156,13,11.7153028849673,8.75573753930647,2,train
478,97639.0,4799.0,165.0,0.35294117647058826,17,11.489042524506896,8.476371196895983,1,train
479,97019.0,4797.0,138.0,0.6470588235294118,17,11.482672421799208,8.47595444339964,0,test
480,133989.0,6429.0,140.0,0.5217391304347826,23,11.805520449282653,8.768729817231666,2,test
481,87280.5,4273.0,132.0,0.5,22,11.376893806427102,8.360305435879093,1,train
482,105506.0,5466.0,139.0,0.4444444444444444,27,11.566532580408047,8.606485298894999,1,train
483,82195.5,3768.5,124.5,0.5,12,11.31686800106233,8.234697645651757,3,train
484,102740.0,5214.5,119.0,0.75,24,11.539966537281268,8.559390240116025,0,train
485,89188.0,4248.0,124.0,0.52,25,11.398512992578112,8.354438940114811,0,train
486,85510.0,4382.0,126.0,0.5238095238095238,21,11.35640030162027,8.38548870041881,0,train
487,74957.5,3802.0,126.5,0.5454545454545454,22,11.224689906039728,8.24354550792826,3,train
488,113207.5,5084.5,132.5,0.46153846153846156,26,11.636986530271454,8.534148632065651,1,train
489,100446.0,5340.5,151.0,0.55,20,11.517385504192315,8.583261791385942,1,train
490,67275.0,3200.0,119.0,0.47058823529411764,17,11.116558839847324,8.071218539969863,3,train
491,137035.5,6849.0,122.5,0.5833333333333334,24,11.828002592683525,8.83200393125627,2,train
492,132462.0,6546.0,121.0,0.5555555555555556,27,11.79405864012917,8.786762208441091,2,train
493,117874.0,6438.0,142.0,0.42857142857142855,21,11.67738001993576,8.770128527538184,1,train
494,68547.0,3547.0,147.0,0.47619047619047616,21,11.13528950878074,8.17413934342947,1,train
495,65613.5,3134.5,133.5,0.625,16,11.09155198709256,8.050543929983075,3,test
496,96376.0,5004.0,134.0,0.6153846153846154,13,11.476022862920084,8.518192691749322,0,test
497,99038.0,4886.5,128.0,0.65,20,11.503268990936915,8.49443620429362,0,train
498,107273.0,5543.0,137.0,0.4666666666666667,30,11.583141587979876,8.620471540869739,1,train
499,82085.0,4113.0,129.0,0.30434782608695654,23,11.31552275714817,8.322151070212902,1,train
500,111600.5,5355.0,124.5,0.45454545454545453,22,11.622689769699235,8.585972706811063,2,train
501,132005.5,6474.5,129.0,0.375,16,11.790606442780382,8.775781103663642,2,train
502,95275.5,4747.0,132.0,0.75,20,11.464538469517366,8.465478755729558,0,train
503,90665.5,4831.0,120.5,0.5,14,11.414943218373041,8.48301573961465,0,train
504,106566.0,5546.5,120.0,0.6,20,11.576529174307367,8.62110265480675,0,train
505,143415.0,6960.0,132.0,0.38095238095238093,21,11.873504776934675,8.848078421168667,2,train
506,107860.5,5348.0,129.0,0.1875,16,11.588603275710891,8.58466490653125,1,train
507,68462.5,3267.5,120.0,0.5625,16,11.134056035521727,8.092086443052784,3,train
508,76141.0,4491.0,137.0,0.38461538461538464,13,11.24035529699366,8.410053315858335,1,test
509,75591.5,4116.0,118.0,0.6666666666666666,24,11.233112350897143,8.322880021769905,0,train
510,139791.5,6878.5,111.5,0.3,20,11.847914459274069,8.836301253867871,2,train
511,116113.0,5239.5,139.0,0.5357142857142857,28,11.662327746118093,8.564172192610233,1,train
512,39197.0,1790.0,133.0,0.6153846153846154,13,10.576381004068805,7.490529402060711,3,train
513,135872.0,6651.5,111.5,0.5,14,11.819475904903955,8.802748002851844,2,train
514,99297.5,4740.5,119.5,0.6,20,11.50588574417899,8.464108820323782,0,train
515,112322.0,5758.5,122.0,0.65,20,11.629133928304658,8.658605944366562,0,train
516,133460.0,5929.0,138.0,0.6470588235294118,17,11.801564579311288,8.68777949199177,0,train
517,87345.0,3789.0,123.0,0.7368421052631579,19,11.377632521726046,8.240121298076472,0,train
518,94274.0,4836.0,131.0,0.7037037037037037,27,11.453971322126558,8.484049972822984,0,train
519,108631.0,5329.0,133.0,0.42857142857142855,21,11.59572130237863,8.58110651715989,1,train
520,92887.0,4194.0,128.0,0.68,25,11.439149745306842,8.341648618901306,0,train
521,107632.0,5392.0,137.5,0.5,22,11.586482571139426,8.592857095337227,1,train
522,63645.0,3146.0,123.0,0.4117647058823529,17,11.06109175833445,8.054204897064407,3,train
523,85086.0,4198.0,152.0,0.38095238095238093,21,11.351429541435136,8.342601680684194,1,train
524,154160.0,7387.5,129.0,0.5,14,11.945752789834204,8.907680016343688,2,train
525,94588.0,4541.0,153.0,0.2631578947368421,19,11.457296469209266,8.421122722665503,1,train
526,90996.5,4544.5,125.5,0.6428571428571429,14,11.418587312594138,8.421893011561913,0,train
527,77506.0,3854.0,128.0,0.5,24,11.258123533843245,8.25712628599743,3,test
528,122197.5,5971.0,137.0,0.5833333333333334,12,11.713402050685211,8.69483715865908,2,train
529,85660.0,4012.0,122.0,0.6206896551724138,29,11.358152925161459,8.297294370266917,0,train
530,138441.5,6809.5,126.0,0.4090909090909091,22,11.838210355950865,8.826220817887396,2,test
531,105713.0,5516.0,120.0,0.5238095238095238,21,11.568492613418684,8.61558951327243,0,test
532,86517.0,4401.0,132.0,0.5238095238095238,21,11.368107763757282,8.389814262086407,0,train
533,156783.0,7755.0,121.0,0.5217391304347826,23,11.9626243408756,8.956222016362542,2,train
534,118702.0,5294.0,120.0,0.5555555555555556,27,11.684379854077877,8.574518258035507,0,train
535,133622.5,6528.0,118.5,0.5,20,11.80278142282,8.784009071186633,2,train
536,74577.0,3582.0,123.0,0.47058823529411764,17,11.219600836532258,8.183955717304954,3,train
537,87976.0,4199.0,123.0,0.42857142857142855,21,11.384830695662552,8.34283980427146,1,train
538,97639.0,4718.5,141.0,0.5,14,11.489042524506896,8.459458140765,1,train
539,31868.0,1518.0,123.0,0.5,18,10.369389029448124,7.325807502595773,3,test
540,86722.0,4365.5,120.5,0.6363636363636364,22,11.370474410171052,8.381717051853787,0,train
541,94146.0,4758.0,125.0,0.5652173913043478,23,11.452612669530895,8.46779284112111,0,train
542,75228.5,3931.5,121.5,0.6363636363636364,22,11.228298720247453,8.277030634932434,0,train
543,89323.0,3692.0,124.0,0.5294117647058824,17,11.400025487754778,8.214194414852564,0,train
544,108355.0,5537.0,119.0,0.631578947368421,19,11.59317738152729,8.619388703730907,0,train
545,55991.0,2891.0,134.0,0.48148148148148145,27,10.932964102369375,7.969703583278656,3,test
546,86005.0,4834.0,126.0,0.4117647058823529,17,11.36217234024387,8.483636407887394,1,train
547,128255.5,6922.5,137.5,0.5,18,11.761787444009922,8.842676701094769,2,train
548,116495.0,5505.0,133.0,0.5217391304347826,23,11.665612216634493,8.613593685702552,2,train
549,146136.0,6900.0,138.0,0.3888888888888889,18,11.89229981687393,8.839421607620602,2,train
550,142165.0,7418.0,128.0,0.5263157894736842,19,11.864750667902996,8.911799556189527,2,train
551,120344.5,6341.0,137.0,0.5,26,11.698122051569076,8.754949455098293,2,train
552,94780.0,4601.0,109.0,0.5333333333333333,15,11.459324246215024,8.434246270595311,0,train
553,66544.0,3386.5,114.0,0.5454545454545454,22,11.105633689520657,8.127847465187957,3,test
554,88237.5,3942.5,133.0,0.5,18,11.387798654689517,8.279823932838045,1,train
555,113364.0,5605.0,129.0,0.631578947368421,19,11.638367980660743,8.631592731724734,0,test
556,109097.0,5342.5,143.0,0.5,22,11.60000183984745,8.58363614796495,1,train
557,125775.5,5766.5,127.0,0.7222222222222222,18,11.742261801346842,8.659993990047909,0,train
558,129082.0,6201.0,129.0,0.4782608695652174,23,11.768210887296503,8.732627099660395,2,train
559,95306.5,4539.0,122.5,0.5,20,11.464863785391453,8.420682291035394,0,train
560,133230.5,6581.0,147.5,0.3333333333333333,18,11.799843495616392,8.792093929503284,1,train
561,32902.0,1639.0,135.0,0.4666666666666667,15,10.401319118006661,7.402451520818244,3,train
562,146823.5,7270.0,134.0,0.4166666666666667,24,11.896993274970313,8.891649112650057,2,train
563,108700.0,6065.0,120.0,0.47058823529411764,17,11.596356272699,8.710454688248527,2,train
564,113903.0,5537.0,121.0,0.5882352941176471,17,11.643111267343654,8.619388703730907,0,train
565,46045.0,2333.0,140.0,0.5238095238095238,21,10.737396175804315,7.755338812846501,3,train
566,87875.0,4451.0,133.0,0.5161290322580645,31,11.38368200884907,8.401108712395436,1,train
567,96460.5,4872.5,144.0,0.4444444444444444,18,11.476899243989305,8.491567643777264,1,train
568,90028.5,4348.0,131.5,0.65,20,11.40789267338278,8.37770121259764,0,train
569,86830.0,4316.0,127.0,0.23809523809523808,21,11.371718979745255,8.370315995555478,1,train
570,86794.0,4771.0,125.0,0.5789473684210527,19,11.37130429530265,8.470520783217808,0,train
571,95317.0,4935.0,127.0,0.47058823529411764,17,11.464973949037036,8.504310565585223,0,test
572,143157.0,7645.0,135.0,0.36363636363636365,11,11.871704194399587,8.941937914256359,2,train
573,71459.0,3796.0,126.0,0.5238095238095238,21,11.176893131577401,8.241966560231802,3,test
574,80609.0,4082.0,119.0,0.47619047619047616,21,11.297377990277647,8.314587291319576,3,train
575,82048.0,4366.0,122.0,0.6842105263157895,19,11.315071908753534,8.381831553485561,0,train
576,82108.5,4260.5,134.5,0.35,20,11.315809001292015,8.357376489962352,1,train
577,109591.5,5414.0,130.5,0.5454545454545454,22,11.604524220497634,8.596928159435091,0,train
578,118517.5,5837.5,143.5,0.5909090909090909,22,11.682824345515614,8.67222919351577,1,train
579,84067.0,4205.0,141.0,0.5263157894736842,19,11.339381274147303,8.344267356262645,1,train
580,60801.0,3066.5,150.0,0.5,20,11.015377962150081,8.028618176585066,3,test
581,75832.0,3860.0,130.0,0.48148148148148145,27,11.236288833090976,8.258681496264236,3,train
582,125221.0,5947.0,127.0,0.65,20,11.737843441061226,8.690810307580046,0,train
583,98527.5,5223.5,142.0,0.42857142857142855,14,11.498101125410928,8.561114378474166,1,train
584,113104.0,4648.5,116.5,0.6428571428571429,14,11.636071869791936,8.444514965918252,0,test
585,130473.0,5835.0,143.0,0.35294117647058826,17,11.778929252178736,8.671800909642677,1,test
586,96982.0,4935.0,132.0,0.5517241379310345,29,11.48229098439413,8.504310565585223,0,test
587,80805.5,4016.0,126.5,0.7,20,11.299812686818171,8.298290634359283,0,train
588,88539.0,4413.0,126.0,0.42857142857142855,21,11.391209706286132,8.392536586816682,1,train
589,101924.0,5587.0,136.0,0.35294117647058826,17,11.531992527687454,8.628376720376853,1,train
590,101030.5,4791.5,123.5,0.6666666666666666,24,11.523187628386687,8.4748074749198,0,train
591,106941.5,5018.5,136.5,0.65,20,11.580046585824384,8.521085606131582,0,train
592,74505.0,3713.0,113.0,0.6190476190476191,21,11.21863493803748,8.219864741912652,0,test
593,141592.5,7780.5,155.5,0.375,16,11.860715555233336,8.959504400645065,1,train
594,84887.0,4107.0,123.0,0.76,25,11.349088019553426,8.32069157104845,0,train
595,139615.0,7186.0,121.0,0.5263157894736842,19,11.846651075923337,8.880029117468442,2,train
596,106137.0,5587.0,128.0,0.4782608695652174,23,11.572495413166855,8.628376720376853,2,train
597,80618.0,3632.0,144.0,0.391304347826087,23,11.29748963272422,8.197814032221203,1,train
598,103186.0,4975.0,133.0,0.5882352941176471,17,11.544298155102592,8.512381634419015,0,train
599,151252.5,7833.5,145.5,0.4166666666666667,24,11.926712516121219,8.966292336544463,2,train
600,103978.0,5564.0,127.5,0.5454545454545454,22,11.551944234657377,8.624252263709645,0,train
601,99096.0,4907.0,126.0,0.5882352941176471,17,11.503854447407791,8.498621805830801,0,train
602,63563.0,3514.0,109.0,0.6086956521739131,23,11.059802551332528,8.164794804244766,3,train
603,111907.0,5248.0,146.0,0.4782608695652174,23,11.625432384148489,8.5657928612523,1,test
604,113980.5,5700.0,124.5,0.5454545454545454,22,11.64379143350594,8.648396877031582,0,train
605,153153.0,7595.0,132.0,0.32,25,11.939199230104634,8.935377071932177,2,train
606,126021.0,6940.0,160.0,0.23076923076923078,13,11.744211773866859,8.845201135339584,1,train
607,55375.5,2985.0,153.5,0.5,12,10.92191059501668,8.001689978099135,3,train
608,124573.0,5742.0,122.0,0.5789473684210527,19,11.732655195824591,8.655737000864297,0,train
609,110028.5,5449.0,135.5,0.5,18,11.60850379063842,8.60337088765729,1,train
